Customer Status,Tenure in Months,Contract,Monthly Charge,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Internet Type
Churned,14,Month-to-Month,50.75,6,0.0,Cable
Churned,58,One Year,106.45,12,14.99,Fiber Optic
Churned,50,Month-to-Month,103.7,69,34.14,Fiber Optic
Churned,15,Month-to-Month,29.7,29,0.0,DSL
Churned,6,Month-to-Month,89.5,25,47.92,Fiber Optic
Churned,1,Month-to-Month,70.65,26,37.68,Fiber Optic
Churned,54,One Year,82.45,5,12.08,DSL
Churned,4,Month-to-Month,84.6,17,6.68,Cable
Churned,15,Month-to-Month,85.6,22,45.25,Cable
Churned,51,Month-to-Month,93.8,30,22.14,Fiber Optic
Churned,28,Month-to-Month,106.15,28,9.67,Fiber Optic
Churned,8,Month-to-Month,94.45,8,5.21,Fiber Optic
Churned,1,Month-to-Month,25.7,9,0.0,Cable
Churned,3,Month-to-Month,75.05,30,23.82,Fiber Optic
Churned,3,Month-to-Month,56.15,52,29.29,Cable
Churned,1,Month-to-Month,50.9,11,6.95,DSL
Churned,49,Month-to-Month,99.8,73,46.94,Fiber Optic
Churned,23,Month-to-Month,99.85,27,37.95,Fiber Optic
Churned,10,Month-to-Month,94.9,41,40.22,Fiber Optic
Churned,1,Month-to-Month,81.7,28,9.81,Fiber Optic
Churned,4,Month-to-Month,73.75,58,48.48,Fiber Optic
Churned,4,Month-to-Month,49.35,27,26.04,DSL
Churned,3,Month-to-Month,50.6,25,0.0,Cable
Churned,35,Month-to-Month,72.25,82,25.27,DSL
Churned,16,Month-to-Month,81.0,12,12.92,Fiber Optic
Churned,4,Month-to-Month,51.75,13,9.98,DSL
Churned,1,Month-to-Month,48.6,52,6.54,Cable
Churned,5,Month-to-Month,25.9,0,40.05,None
Churned,1,Month-to-Month,79.25,5,19.98,Fiber Optic
Churned,16,Month-to-Month,20.25,0,21.04,None
Churned,13,Month-to-Month,106.9,11,32.68,Cable
Churned,20,Month-to-Month,94.55,10,5.31,Fiber Optic
Churned,10,Month-to-Month,86.65,4,46.5,Cable
Churned,61,One Year,104.4,17,35.11,Fiber Optic
Churned,40,Month-to-Month,101.85,3,2.85,Fiber Optic
Churned,4,Month-to-Month,101.15,48,9.56,Fiber Optic
Churned,15,Month-to-Month,105.1,7,22.39,Fiber Optic
Churned,2,Month-to-Month,68.95,39,30.73,Fiber Optic
Churned,18,Month-to-Month,57.45,22,2.86,DSL
Churned,11,Month-to-Month,44.05,30,24.83,DSL
Churned,41,Month-to-Month,104.7,48,47.74,Fiber Optic
Churned,50,Two Year,109.65,28,27.7,Fiber Optic
Churned,41,Month-to-Month,79.9,56,45.26,Cable
Churned,10,Month-to-Month,33.9,30,0.0,DSL
Churned,5,Month-to-Month,70.05,26,14.26,DSL
Churned,12,Month-to-Month,84.5,59,40.63,Fiber Optic
Churned,10,Month-to-Month,104.4,2,8.38,Fiber Optic
Churned,54,Month-to-Month,55.0,16,6.7,Cable
Churned,1,Month-to-Month,70.1,25,17.37,Fiber Optic
Churned,41,One Year,102.6,10,45.03,Fiber Optic
Churned,7,Month-to-Month,70.75,6,23.35,DSL
Churned,3,Month-to-Month,29.7,15,0.0,Cable
Churned,4,Month-to-Month,49.4,16,9.77,Cable
Churned,14,One Year,105.95,23,5.63,Fiber Optic
Churned,5,Month-to-Month,80.15,19,11.54,Fiber Optic
Churned,11,Month-to-Month,95.0,29,11.59,Fiber Optic
Churned,43,Month-to-Month,55.55,21,0.0,DSL
Churned,56,Month-to-Month,100.65,29,33.81,Cable
Churned,8,Month-to-Month,29.4,4,0.0,DSL
Churned,24,Month-to-Month,40.65,29,0.0,Cable
Churned,20,Month-to-Month,61.6,27,27.11,DSL
Churned,1,Month-to-Month,89.3,30,30.23,Fiber Optic
Churned,1,Month-to-Month,50.8,27,1.28,DSL
Churned,38,Month-to-Month,79.45,13,35.61,Fiber Optic
Churned,22,Month-to-Month,69.25,52,32.11,Fiber Optic
Churned,24,Month-to-Month,98.75,18,37.69,Fiber Optic
Churned,1,Month-to-Month,102.45,9,25.88,Fiber Optic
Churned,28,One Year,106.1,24,9.62,Fiber Optic
Churned,25,One Year,74.3,21,1.37,DSL
Churned,1,Month-to-Month,81.95,16,44.94,Fiber Optic
Churned,4,Month-to-Month,20.95,0,2.01,None
Churned,20,Month-to-Month,90.2,10,49.69,Fiber Optic
Churned,1,Month-to-Month,24.25,7,0.0,DSL
Churned,22,Month-to-Month,84.3,52,29.07,Fiber Optic
Churned,8,Month-to-Month,84.9,30,29.0,Fiber Optic
Churned,13,Month-to-Month,80.85,20,12.54,Fiber Optic
Churned,70,Two Year,65.3,24,42.67,DSL
Churned,5,Month-to-Month,46.0,14,23.89,DSL
Churned,1,Month-to-Month,80.5,69,35.77,Fiber Optic
Churned,26,Month-to-Month,83.95,20,14.3,Fiber Optic
Churned,1,Month-to-Month,79.15,24,24.48,Fiber Optic
Churned,15,Month-to-Month,74.4,29,29.11,Fiber Optic
Churned,43,Month-to-Month,108.15,10,31.83,Fiber Optic
Churned,14,Month-to-Month,104.85,7,29.96,Fiber Optic
Churned,16,Month-to-Month,71.8,5,45.9,Fiber Optic
Churned,68,One Year,96.55,19,1.98,Fiber Optic
Churned,2,Month-to-Month,53.85,21,10.47,DSL
Churned,12,Month-to-Month,78.95,56,25.34,Fiber Optic
Churned,20,Month-to-Month,82.4,51,36.6,Fiber Optic
Churned,7,Month-to-Month,98.05,29,9.25,Fiber Optic
Churned,14,Month-to-Month,64.7,30,20.4,DSL
Churned,2,Month-to-Month,75.9,52,26.87,Fiber Optic
Churned,15,Month-to-Month,84.3,28,28.3,Cable
Churned,61,Month-to-Month,105.55,24,45.7,Fiber Optic
Churned,18,Month-to-Month,99.4,16,11.3,Fiber Optic
Churned,1,Month-to-Month,45.3,26,26.41,Cable
Churned,68,One Year,83.0,5,44.24,Fiber Optic
Churned,7,Month-to-Month,85.2,26,18.83,Fiber Optic
Churned,6,Month-to-Month,49.15,28,6.94,DSL
Churned,15,Month-to-Month,49.1,26,9.71,DSL
Churned,55,One Year,104.15,76,10.61,Fiber Optic
Churned,15,Month-to-Month,25.4,0,45.84,None
Churned,20,Month-to-Month,88.7,59,5.54,Fiber Optic
Churned,3,Month-to-Month,95.2,42,23.26,Fiber Optic
Churned,17,Month-to-Month,24.1,0,18.26,None
Churned,20,Month-to-Month,94.1,12,48.73,Fiber Optic
Churned,21,Month-to-Month,96.8,7,42.27,Fiber Optic
Churned,10,Month-to-Month,79.25,18,7.51,Fiber Optic
Churned,1,Month-to-Month,69.25,8,37.3,Fiber Optic
Churned,16,Month-to-Month,59.4,16,36.83,DSL
Churned,1,Month-to-Month,55.8,22,26.22,Cable
Churned,43,Month-to-Month,101.0,20,31.25,Fiber Optic
Churned,2,Month-to-Month,66.4,24,5.57,Cable
Churned,1,Month-to-Month,80.3,21,17.51,Fiber Optic
Churned,19,Month-to-Month,90.6,25,28.12,Fiber Optic
Churned,37,Month-to-Month,101.1,19,38.06,Fiber Optic
Churned,20,Month-to-Month,90.8,17,4.77,Fiber Optic
Churned,3,Month-to-Month,94.6,27,32.31,Fiber Optic
Churned,53,Month-to-Month,103.85,23,39.36,Fiber Optic
Churned,1,Month-to-Month,79.35,57,13.13,Fiber Optic
Churned,1,Month-to-Month,75.3,51,4.13,Fiber Optic
Churned,3,Month-to-Month,69.55,30,26.26,Fiber Optic
Churned,15,Month-to-Month,19.4,0,33.14,None
Churned,70,One Year,115.55,52,10.21,Fiber Optic
Churned,4,Month-to-Month,89.6,20,36.76,Fiber Optic
Churned,4,Month-to-Month,74.65,30,48.64,Fiber Optic
Churned,4,Month-to-Month,98.1,18,5.63,Fiber Optic
Churned,4,Month-to-Month,85.65,53,6.91,Fiber Optic
Churned,1,Month-to-Month,42.9,11,4.02,Cable
Churned,1,Month-to-Month,50.55,5,30.96,DSL
Churned,7,Month-to-Month,73.6,28,38.07,Fiber Optic
Churned,6,Month-to-Month,74.9,11,6.32,Fiber Optic
Churned,22,Month-to-Month,61.15,30,42.98,DSL
Churned,62,One Year,102.0,21,8.08,Fiber Optic
Churned,3,Month-to-Month,79.65,17,43.27,Fiber Optic
Churned,1,Month-to-Month,20.2,0,10.98,None
Churned,20,Month-to-Month,70.45,8,16.49,Fiber Optic
Churned,12,Month-to-Month,80.85,18,18.26,Fiber Optic
Churned,2,Month-to-Month,94.95,2,26.05,Fiber Optic
Churned,54,One Year,105.4,26,49.98,Fiber Optic
Churned,61,Two Year,111.6,11,7.82,Fiber Optic
Churned,6,Month-to-Month,55.9,20,14.51,Cable
Churned,1,Month-to-Month,69.6,58,46.21,Fiber Optic
Churned,34,Month-to-Month,94.25,4,2.88,Fiber Optic
Churned,1,Month-to-Month,74.7,20,11.34,Fiber Optic
Churned,8,Month-to-Month,69.7,20,14.89,Fiber Optic
Churned,5,Month-to-Month,89.8,12,36.36,Fiber Optic
Churned,46,Month-to-Month,101.0,22,5.36,Fiber Optic
Churned,14,Month-to-Month,78.95,6,16.36,Fiber Optic
Churned,22,Month-to-Month,83.3,53,4.01,Cable
Churned,40,Month-to-Month,104.8,8,35.58,Fiber Optic
Churned,1,Month-to-Month,80.0,3,35.71,Cable
Churned,4,Month-to-Month,70.4,42,41.12,Fiber Optic
Churned,13,Month-to-Month,54.45,71,0.0,Cable
Churned,6,Month-to-Month,75.5,13,21.23,Fiber Optic
Churned,11,Month-to-Month,102.0,10,7.89,Fiber Optic
Churned,3,Month-to-Month,34.25,52,0.0,Cable
Churned,1,Month-to-Month,60.1,85,23.63,Cable
Churned,1,Month-to-Month,70.3,11,15.92,Fiber Optic
Churned,1,Month-to-Month,45.6,24,11.73,DSL
Churned,3,Month-to-Month,75.0,52,34.49,Fiber Optic
Churned,4,Month-to-Month,99.8,10,12.68,Fiber Optic
Churned,41,Month-to-Month,113.2,23,27.95,Fiber Optic
Churned,3,Month-to-Month,36.45,20,0.0,DSL
Churned,17,Month-to-Month,89.15,28,30.37,Fiber Optic
Churned,24,Month-to-Month,39.1,5,0.0,DSL
Churned,26,Month-to-Month,89.15,12,9.09,Fiber Optic
Churned,64,Two Year,70.2,24,29.12,DSL
Churned,49,Month-to-Month,103.7,11,44.33,Fiber Optic
Churned,65,Month-to-Month,105.5,26,34.14,Fiber Optic
Churned,1,Month-to-Month,44.4,12,32.44,DSL
Churned,13,Month-to-Month,74.4,21,2.92,Fiber Optic
Churned,15,Month-to-Month,64.65,26,47.57,DSL
Churned,48,One Year,106.1,4,24.73,Fiber Optic
Churned,34,Month-to-Month,109.8,76,7.99,Fiber Optic
Churned,2,Month-to-Month,47.8,11,13.73,DSL
Churned,57,Two Year,112.95,6,48.86,Fiber Optic
Churned,4,Month-to-Month,70.05,19,12.58,Fiber Optic
Churned,14,Month-to-Month,86.1,42,7.26,Fiber Optic
Churned,1,Month-to-Month,54.9,58,44.36,DSL
Churned,12,Month-to-Month,96.05,25,44.71,Cable
Churned,1,Month-to-Month,90.55,48,7.15,Fiber Optic
Churned,58,Two Year,109.45,24,27.99,Fiber Optic
Churned,3,Month-to-Month,85.8,73,10.6,Fiber Optic
Churned,65,Two Year,74.8,30,40.47,DSL
Churned,1,Month-to-Month,20.25,0,23.16,None
Churned,18,Month-to-Month,90.7,26,28.59,Fiber Optic
Churned,1,Month-to-Month,70.25,59,23.0,Fiber Optic
Churned,42,Month-to-Month,105.2,52,33.46,Fiber Optic
Churned,42,Month-to-Month,95.25,29,18.26,Fiber Optic
Churned,1,Month-to-Month,35.05,22,0.0,DSL
Churned,17,Month-to-Month,91.85,51,41.95,Fiber Optic
Churned,12,Month-to-Month,96.0,27,25.54,Fiber Optic
Churned,21,Month-to-Month,41.9,8,0.0,Cable
Churned,30,Month-to-Month,91.7,19,45.88,Fiber Optic
Churned,8,Month-to-Month,100.6,29,40.45,Fiber Optic
Churned,13,Month-to-Month,74.3,21,40.37,Fiber Optic
Churned,13,Month-to-Month,95.05,24,19.03,Fiber Optic
Churned,5,Month-to-Month,75.55,9,42.33,Fiber Optic
Churned,1,Month-to-Month,25.8,26,0.0,DSL
Churned,17,Month-to-Month,85.35,6,36.82,Fiber Optic
Churned,13,Month-to-Month,95.25,6,31.7,Cable
Churned,32,Month-to-Month,74.4,9,33.22,Fiber Optic
Churned,2,Month-to-Month,30.4,13,0.0,DSL
Churned,25,One Year,89.05,25,33.63,Fiber Optic
Churned,40,Month-to-Month,55.8,6,0.0,Cable
Churned,26,Month-to-Month,95.0,26,47.63,Fiber Optic
Churned,14,Month-to-Month,100.2,19,47.01,Fiber Optic
Churned,25,Month-to-Month,89.5,3,18.46,Fiber Optic
Churned,1,Month-to-Month,75.75,23,8.35,Fiber Optic
Churned,1,Month-to-Month,30.2,58,0.0,DSL
Churned,2,Month-to-Month,80.65,19,5.85,Fiber Optic
Churned,45,Month-to-Month,87.25,51,4.48,Cable
Churned,6,Month-to-Month,83.9,24,25.93,Fiber Optic
Churned,59,One Year,110.15,26,22.71,Fiber Optic
Churned,56,One Year,98.25,48,19.16,Fiber Optic
Churned,2,Month-to-Month,49.4,52,24.83,Cable
Churned,24,Month-to-Month,54.75,18,17.27,DSL
Churned,28,Month-to-Month,89.95,30,30.28,Fiber Optic
Churned,54,One Year,110.35,71,2.18,Fiber Optic
Churned,18,Month-to-Month,90.0,5,13.65,Fiber Optic
Churned,71,Two Year,108.6,11,5.76,Fiber Optic
Churned,4,Month-to-Month,76.65,17,24.09,Fiber Optic
Churned,18,Month-to-Month,49.55,26,19.05,DSL
Churned,54,One Year,106.55,21,8.83,Fiber Optic
Churned,10,Month-to-Month,74.15,85,29.24,Fiber Optic
Churned,1,Month-to-Month,44.15,10,8.77,DSL
Churned,4,Month-to-Month,50.85,22,12.88,Cable
Churned,67,Two Year,108.75,28,32.15,Fiber Optic
Churned,30,Month-to-Month,100.2,82,11.73,Fiber Optic
Churned,1,Month-to-Month,45.75,28,24.24,DSL
Churned,72,One Year,109.25,11,31.13,Fiber Optic
Churned,3,Month-to-Month,20.55,0,37.61,None
Churned,6,Month-to-Month,105.3,58,27.44,Fiber Optic
Churned,14,Month-to-Month,65.45,19,45.6,Cable
Churned,1,Month-to-Month,70.45,8,42.87,Fiber Optic
Churned,1,Month-to-Month,69.85,19,12.13,Fiber Optic
Churned,15,Month-to-Month,86.2,59,20.03,Fiber Optic
Churned,3,Month-to-Month,79.4,76,46.6,Fiber Optic
Churned,4,Month-to-Month,46.0,16,15.07,Cable
Churned,1,Month-to-Month,53.95,11,31.16,DSL
Churned,18,Month-to-Month,96.05,26,35.7,Fiber Optic
Churned,21,Month-to-Month,82.35,48,12.76,Fiber Optic
Churned,2,Month-to-Month,73.55,59,8.5,Fiber Optic
Churned,53,Month-to-Month,85.45,29,16.43,Fiber Optic
Churned,7,Month-to-Month,51.0,22,34.49,Cable
Churned,68,Two Year,113.15,22,23.67,Fiber Optic
Churned,1,Month-to-Month,20.6,0,47.26,None
Churned,1,Month-to-Month,70.15,9,42.09,Fiber Optic
Churned,24,Month-to-Month,55.65,5,8.99,DSL
Churned,53,One Year,106.95,4,29.8,Fiber Optic
Churned,12,Month-to-Month,56.65,10,7.97,Cable
Churned,52,One Year,111.25,52,33.69,Fiber Optic
Churned,5,Month-to-Month,19.35,0,31.76,None
Churned,47,One Year,110.85,17,19.02,Fiber Optic
Churned,3,Month-to-Month,55.1,16,26.04,Cable
Churned,1,Month-to-Month,18.85,0,40.49,None
Churned,9,Month-to-Month,74.65,16,36.43,DSL
Churned,1,Month-to-Month,20.1,0,4.11,None
Churned,1,Month-to-Month,69.9,28,4.99,Fiber Optic
Churned,43,Month-to-Month,101.4,27,49.64,Fiber Optic
Churned,2,Month-to-Month,62.05,20,37.29,Cable
Churned,4,Month-to-Month,60.4,59,18.03,Cable
Churned,58,Month-to-Month,45.3,24,0.0,DSL
Churned,27,Month-to-Month,30.75,13,0.0,Cable
Churned,55,Month-to-Month,85.45,27,42.82,Fiber Optic
Churned,27,Month-to-Month,75.2,25,7.02,Cable
Churned,65,Month-to-Month,105.25,28,18.39,Fiber Optic
Churned,56,One Year,104.55,12,48.8,Fiber Optic
Churned,10,Month-to-Month,72.85,24,5.46,Fiber Optic
Churned,3,Month-to-Month,79.4,11,41.9,Fiber Optic
Churned,62,One Year,103.75,16,7.11,Fiber Optic
Churned,1,Month-to-Month,88.8,20,49.6,Fiber Optic
Churned,58,One Year,108.85,19,49.38,Fiber Optic
Churned,5,Month-to-Month,81.0,11,47.28,Fiber Optic
Churned,8,Month-to-Month,80.45,2,26.99,Fiber Optic
Churned,70,Month-to-Month,102.95,20,17.45,Fiber Optic
Churned,38,Month-to-Month,99.55,2,47.39,Fiber Optic
Churned,26,Month-to-Month,105.75,18,1.26,Fiber Optic
Churned,41,Month-to-Month,98.4,21,42.06,Fiber Optic
Churned,18,Month-to-Month,85.45,21,2.36,Fiber Optic
Churned,6,Month-to-Month,74.4,27,8.91,Fiber Optic
Churned,58,Month-to-Month,98.7,5,3.18,Fiber Optic
Churned,2,Month-to-Month,44.7,20,41.43,Cable
Churned,1,Month-to-Month,20.05,0,19.87,None
Churned,58,One Year,105.5,19,16.94,Fiber Optic
Churned,1,Month-to-Month,70.3,27,39.1,Fiber Optic
Churned,13,Month-to-Month,98.0,4,27.82,Fiber Optic
Churned,47,Month-to-Month,100.05,19,8.97,Fiber Optic
Churned,43,Month-to-Month,103.0,26,17.43,Fiber Optic
Churned,25,Month-to-Month,58.6,48,0.0,DSL
Churned,43,Two Year,104.6,59,12.88,Fiber Optic
Churned,28,Month-to-Month,81.05,13,16.85,Fiber Optic
Churned,7,Month-to-Month,99.8,2,47.03,Fiber Optic
Churned,13,Month-to-Month,55.95,27,19.05,DSL
Churned,39,Month-to-Month,86.3,19,40.25,Fiber Optic
Churned,6,Month-to-Month,79.05,27,19.74,Fiber Optic
Churned,2,Month-to-Month,49.05,13,14.7,DSL
Churned,11,Month-to-Month,66.35,12,15.69,DSL
Churned,19,Month-to-Month,86.0,11,20.41,Fiber Optic
Churned,1,Month-to-Month,45.05,73,48.03,Cable
Churned,11,Month-to-Month,79.5,19,13.33,Fiber Optic
Churned,5,Month-to-Month,69.75,5,31.14,Fiber Optic
Churned,51,Month-to-Month,94.65,9,21.08,Fiber Optic
Churned,3,Month-to-Month,84.75,30,38.09,Fiber Optic
Churned,1,Month-to-Month,45.7,5,12.8,DSL
Churned,2,Month-to-Month,80.2,10,26.47,Fiber Optic
Churned,47,Month-to-Month,83.35,59,17.54,Fiber Optic
Churned,22,Month-to-Month,79.2,51,13.11,DSL
Churned,2,Month-to-Month,75.8,16,24.31,Fiber Optic
Churned,1,Month-to-Month,71.55,10,17.27,Fiber Optic
Churned,1,Month-to-Month,25.15,5,0.0,DSL
Churned,13,Month-to-Month,98.15,15,3.36,Fiber Optic
Churned,67,One Year,94.35,11,30.94,Fiber Optic
Churned,27,Month-to-Month,79.5,29,24.72,Fiber Optic
Churned,1,Month-to-Month,85.45,27,31.03,Fiber Optic
Churned,21,Month-to-Month,103.9,16,1.21,Fiber Optic
Churned,14,Month-to-Month,89.65,3,7.62,Fiber Optic
Churned,9,Month-to-Month,20.25,0,8.91,None
Churned,9,Month-to-Month,40.65,26,0.0,DSL
Churned,7,Month-to-Month,89.35,17,36.84,Fiber Optic
Churned,35,One Year,85.95,46,8.8,Cable
Churned,3,Month-to-Month,35.2,30,0.0,DSL
Churned,47,Month-to-Month,106.4,25,35.97,Fiber Optic
Churned,28,Month-to-Month,74.9,5,44.28,Fiber Optic
Churned,1,Month-to-Month,78.05,59,29.41,Fiber Optic
Churned,29,Month-to-Month,84.45,12,28.37,Fiber Optic
Churned,17,Month-to-Month,90.2,9,12.06,Fiber Optic
Churned,3,Month-to-Month,91.85,21,43.72,Fiber Optic
Churned,6,Month-to-Month,83.55,6,26.91,Fiber Optic
Churned,1,Month-to-Month,100.25,17,20.23,Fiber Optic
Churned,12,Month-to-Month,78.3,25,35.8,Fiber Optic
Churned,30,Month-to-Month,100.05,22,39.74,Fiber Optic
Churned,1,Month-to-Month,80.55,73,43.67,Fiber Optic
Churned,22,Month-to-Month,48.8,30,3.95,DSL
Churned,21,Month-to-Month,102.8,3,16.67,Fiber Optic
Churned,2,Month-to-Month,44.65,11,24.9,DSL
Churned,26,Month-to-Month,98.35,27,40.17,Fiber Optic
Churned,1,Month-to-Month,69.4,20,38.53,Fiber Optic
Churned,3,Month-to-Month,36.85,21,0.0,DSL
Churned,5,Month-to-Month,19.85,0,6.17,None
Churned,67,One Year,118.35,27,22.66,Fiber Optic
Churned,11,Month-to-Month,53.75,13,15.03,DSL
Churned,6,Month-to-Month,89.3,22,2.6,Fiber Optic
Churned,29,Month-to-Month,89.2,48,4.0,Fiber Optic
Churned,5,Month-to-Month,84.5,8,36.88,Fiber Optic
Churned,64,One Year,105.65,73,24.23,Fiber Optic
Churned,43,Month-to-Month,77.85,25,49.13,Fiber Optic
Churned,1,Month-to-Month,55.0,26,32.74,DSL
Churned,1,Month-to-Month,69.5,27,8.31,Fiber Optic
Churned,34,Month-to-Month,62.65,71,41.32,Cable
Churned,35,Month-to-Month,55.0,14,48.93,Cable
Churned,18,Month-to-Month,99.85,3,36.49,Fiber Optic
Churned,9,Month-to-Month,91.75,7,22.0,Fiber Optic
Churned,17,Month-to-Month,76.45,8,1.05,Fiber Optic
Churned,45,One Year,62.7,17,10.67,DSL
Churned,10,Month-to-Month,34.7,4,0.0,DSL
Churned,37,Month-to-Month,106.75,2,41.85,Fiber Optic
Churned,36,Month-to-Month,90.85,23,23.33,Fiber Optic
Churned,4,Month-to-Month,46.0,52,42.13,Cable
Churned,16,Month-to-Month,39.0,24,0.0,DSL
Churned,1,Month-to-Month,20.15,0,33.58,None
Churned,2,Month-to-Month,80.6,20,5.32,Fiber Optic
Churned,32,Month-to-Month,80.35,21,1.49,Fiber Optic
Churned,4,Month-to-Month,70.2,15,13.02,Fiber Optic
Churned,61,One Year,106.0,21,46.95,Cable
Churned,1,Month-to-Month,20.2,0,13.27,None
Churned,4,Month-to-Month,50.4,10,30.44,Cable
Churned,1,Month-to-Month,69.1,19,16.55,Fiber Optic
Churned,11,Month-to-Month,96.2,19,26.88,Fiber Optic
Churned,1,Month-to-Month,90.6,22,31.68,Fiber Optic
Churned,5,Month-to-Month,93.9,10,46.45,Fiber Optic
Churned,37,Month-to-Month,99.5,27,36.29,Fiber Optic
Churned,4,Month-to-Month,75.35,9,29.11,Fiber Optic
Churned,36,Month-to-Month,87.55,24,27.72,Fiber Optic
Churned,43,Month-to-Month,49.05,12,0.0,DSL
Churned,38,Month-to-Month,105.0,4,19.08,Fiber Optic
Churned,11,Month-to-Month,48.55,8,19.01,DSL
Churned,22,Month-to-Month,96.7,8,40.18,Fiber Optic
Churned,17,Month-to-Month,45.05,2,40.93,DSL
Churned,9,Month-to-Month,99.45,15,10.66,Fiber Optic
Churned,29,Month-to-Month,98.65,16,20.98,Fiber Optic
Churned,27,Month-to-Month,36.5,25,0.0,DSL
Churned,2,Month-to-Month,94.0,22,20.99,Fiber Optic
Churned,1,Month-to-Month,74.35,2,14.02,Fiber Optic
Churned,3,Month-to-Month,50.15,51,13.54,Cable
Churned,10,Month-to-Month,98.55,13,27.57,Fiber Optic
Churned,17,Month-to-Month,93.85,13,4.51,Fiber Optic
Churned,2,Month-to-Month,45.0,3,17.25,Cable
Churned,1,Month-to-Month,99.75,25,40.71,Fiber Optic
Churned,1,Month-to-Month,71.65,16,17.54,Fiber Optic
Churned,69,One Year,78.6,9,29.38,DSL
Churned,57,Two Year,95.25,15,17.55,Fiber Optic
Churned,1,Month-to-Month,35.9,29,0.0,Cable
Churned,1,Month-to-Month,74.25,42,21.8,Fiber Optic
Churned,7,Month-to-Month,34.5,30,0.0,Cable
Churned,62,Month-to-Month,100.15,13,48.58,Fiber Optic
Churned,42,Month-to-Month,106.15,21,2.41,Fiber Optic
Churned,1,Month-to-Month,40.1,12,0.0,DSL
Churned,2,Month-to-Month,74.9,18,38.28,Fiber Optic
Churned,43,One Year,100.0,23,39.37,Fiber Optic
Churned,6,Month-to-Month,30.5,14,0.0,DSL
Churned,25,Month-to-Month,34.0,82,0.0,Cable
Churned,23,Month-to-Month,104.05,2,16.28,Fiber Optic
Churned,1,Month-to-Month,60.0,16,43.48,DSL
Churned,3,Month-to-Month,75.8,23,5.2,Fiber Optic
Churned,3,Month-to-Month,19.85,0,32.01,None
Churned,54,Month-to-Month,111.1,16,46.74,Fiber Optic
Churned,40,Month-to-Month,104.5,15,37.69,Fiber Optic
Churned,32,Month-to-Month,85.0,23,5.99,Fiber Optic
Churned,53,Month-to-Month,101.9,6,7.94,Fiber Optic
Churned,42,Month-to-Month,74.15,21,2.9,Fiber Optic
Churned,25,Month-to-Month,102.8,30,36.5,Fiber Optic
Churned,15,Month-to-Month,55.0,19,17.19,DSL
Churned,40,Month-to-Month,79.2,4,44.86,Fiber Optic
Churned,32,Month-to-Month,80.3,25,2.08,Fiber Optic
Churned,7,Month-to-Month,95.0,28,20.52,Cable
Churned,1,Month-to-Month,24.8,29,0.0,DSL
Churned,12,Month-to-Month,29.2,27,0.0,DSL
Churned,14,Month-to-Month,80.45,23,1.19,Fiber Optic
Churned,8,Month-to-Month,94.7,10,19.49,Fiber Optic
Churned,2,Month-to-Month,70.95,26,15.33,Fiber Optic
Churned,8,Month-to-Month,30.45,4,0.0,Cable
Churned,1,Month-to-Month,51.25,4,6.44,DSL
Churned,17,Month-to-Month,51.5,2,46.6,Cable
Churned,27,Month-to-Month,78.05,18,3.33,Fiber Optic
Churned,20,Month-to-Month,73.65,24,5.37,Fiber Optic
Churned,40,Month-to-Month,94.55,20,49.5,Fiber Optic
Churned,20,Month-to-Month,79.15,5,11.82,Fiber Optic
Churned,1,Month-to-Month,50.55,2,22.56,Cable
Churned,47,Month-to-Month,80.35,7,38.31,Fiber Optic
Churned,1,Month-to-Month,25.05,18,0.0,Cable
Churned,37,Month-to-Month,92.5,4,49.37,Fiber Optic
Churned,1,Month-to-Month,29.95,27,0.0,DSL
Churned,1,Month-to-Month,19.6,0,14.17,None
Churned,8,Month-to-Month,85.2,16,26.41,Fiber Optic
Churned,6,Month-to-Month,56.25,22,17.18,DSL
Churned,24,Month-to-Month,54.15,52,0.0,DSL
Churned,9,Month-to-Month,58.5,48,0.0,Cable
Churned,14,Month-to-Month,71.0,52,36.25,Fiber Optic
Churned,71,Two Year,49.35,25,0.0,Cable
Churned,3,Month-to-Month,19.85,0,25.75,None
Churned,9,Month-to-Month,34.7,9,0.0,DSL
Churned,70,Two Year,93.9,14,5.48,Fiber Optic
Churned,42,Month-to-Month,94.2,27,6.84,Fiber Optic
Churned,51,One Year,59.3,2,0.0,DSL
Churned,44,Month-to-Month,30.35,28,0.0,Cable
Churned,1,Month-to-Month,69.6,15,34.51,Fiber Optic
Churned,66,Month-to-Month,99.5,25,28.86,Fiber Optic
Churned,1,Month-to-Month,86.05,23,38.78,Fiber Optic
Churned,2,Month-to-Month,54.85,6,25.74,DSL
Churned,1,Month-to-Month,85.05,7,16.37,Fiber Optic
Churned,3,Month-to-Month,77.0,20,48.34,Fiber Optic
Churned,51,Month-to-Month,77.5,9,17.87,Fiber Optic
Churned,66,Month-to-Month,105.0,51,7.28,Fiber Optic
Churned,16,Month-to-Month,95.6,30,18.99,Fiber Optic
Churned,41,Month-to-Month,113.6,10,5.01,Fiber Optic
Churned,4,Month-to-Month,85.65,20,43.32,Fiber Optic
Churned,1,Month-to-Month,94.6,27,1.17,Fiber Optic
Churned,2,Month-to-Month,70.7,85,36.06,Fiber Optic
Churned,3,Month-to-Month,55.3,7,25.96,DSL
Churned,2,Month-to-Month,65.7,51,27.27,DSL
Churned,1,Month-to-Month,24.75,57,0.0,DSL
